ID,Title,Author,Publication,Format,ISBN,Series,Physical Details
b2536,"""the block cipher companion""","""knudsen, lars, 1962-""","""heidelberg ; springer-verlag berlin heidelberg, c2011.""","""electronic books.""",9783642173424,"""information security and cryptography.""","""1 online resource (xiv, 267 p.)"""
b2538,"""quantum cryptography and secret-key distillation""","""assche, gilles van.""","""cambridge""","""electronic books.""",9780511617744,"""nan""","""1 online resource (xiii, 261 pages)"""
b2539,"""computer algebra in scientific computing : 16th international workshop, casc 2014, warsaw, poland, september 8-12, 2014. proceedings""","""gerdt, vladimir p.,""","""cham""","""electronic books.""",9783319105154,"""lecture notes in computer science ; 8660. 0302-9743 lncs sublibrary. sl 1, theoretical computer science and general issues.""","""1 online resource (xiv, 502 pages)"""
b2541,"""learning pentaho data integration 8 ce - third edition""","""roldã¡n, marã­a""","""packt publishing, 2017.""","""electronic books.""",9781788292436,"""nan""","""1 online resource (500 p.)"""
b2542,"""data insights : new ways to visualize and make sense of data""","""whitney, hunter.""","""waltham, ma""","""electronic books.""",9780123877949,"""nan""","""1 online resource"""
b2543,"""data insights : new ways to visualize and make sense of data""","""whitney, hunter.""","""waltham, ma""","""electronic books.""",9780123877949,"""nan""","""1 online resource"""
b2544,"""hands-on devops""","""vadapalli, sricharan""","""packt publishing, 2017.""","""electronic books.""",9781788471183,"""nan""","""1 online resource (424 p.)"""
b2547,"""proceedings of the international conference of computational methods in sciences and engineering 2003 (iccmse 2003) : kastoria, greece, september 12-16""","""simos, t. e.""","""river edge, n.j.""","""nan""",9812385959,"""nan""","""xxii, 694 p."""
b2548,"""transactions on data hiding and multimedia security v""","""shi, yun q.""","""berlin ; springer-verlag, c2010.""","""electronic books.""",9783642142987,"""lecture notes in computer science ; 6010. lncs sublibrary. sl 1, theoretical computer science and general issues.""","""1 online resource (x, 128 p.)."""
b2550,"""sas programming for researchers and social scientists""","""spector, paul e.""","""thousand oaks, [calif.] ; sage, c2001.""","""electronic books.""",9781412985758,"""nan""","""1 online resource (xv, 231 p.)"""
b2551,"""advances in computers. volume ninety three""","""memon, atif m.""","""[waltham, mass.?]""","""electronic books.""",9780128003268,"""nan""","""1 online resource"""
b2552,"""symmetric cryptographic protocols""","""ramkumar, mahalingam""","""cham""","""electronic books.""",9783319075846,"""nan""","""1 online resource (xvi, 234 pages)"""
b2553,"""advanced in computers. volume 94""","""hurson, a. r.""","""waltham, ma""","""electronic books.""",9780128003251,"""nan""","""1 online resource"""
b2554,"""devops automation cookbook : over 120 recipes covering key automation techniques through code management and virtualization offered by modern infrastructure-as-a-service...""","""duffy, michael""","""birmingham, uk""","""electronic books.""",9781784398392,"""quick answers to common problems.""","""1 online resource"""
b2555,"""everyday cryptography : fundamental principles and applications""","""martin, keith m.""","""oxford""","""electronic books.""",9780191829956,"""nan""","""1 online resource"""
b2556,"""advanced in computers. volume 94""","""hurson, a. r.""","""waltham, ma""","""electronic books.""",9780128003251,"""nan""","""1 online resource"""
b2557,"""devops automation cookbook : over 120 recipes covering key automation techniques through code management and virtualization offered by modern infrastructure-as-a-service...""","""duffy, michael""","""birmingham, uk""","""electronic books.""",9781784398392,"""quick answers to common problems.""","""1 online resource"""
b2558,"""getting started with matlab : a quick introduction for scientists and engineers""","""pratap, rudra, 1964-""","""new york""","""nan""",9780199731244,"""nan""","""xiv, 272 p."""
b2559,"""querying a web of linked data : foundations and query execution""","""hartig, olaf""","""[place of publication not identified]""","""electronic books.""",9781614996316,"""studies on the semantic web ; vol. 024.""","""1 online resource."""
b2560,"""computational techniques in quantum chemistry and molecular physics : proceedings of the nato advanced study institute held at ramsau, germany, 4-21 september, 1974""","""diercksen, g. h. f.""","""dordrecht""","""electronic books.""",9789401018159,"""nato advanced study institutes series. series c, mathematical and physical sciences ; 15.""","""1 online resource (580 pages)."""
b2561,"""formal methods for open object-based distributed systems v : ifip tc6""","""jacobs, bart.""","""boston, ma""","""electronic books.""",9780387354965,"""ifip - the international federation for information processing ; 81""","""1 online resource (x, 279 p.)."""
b2562,"""optical information technology : state-of-the-art report""","""smith, s. desmond.""","""berlin, heidelberg""","""electronic books.""",9783642781407,"""esprit basic research series.""","""1 online resource (xiv, 369 pages)"""
b2563,"""post-quantum cryptography""","""bernstein, daniel j. | buchmann, johannes. | dahmã©n, erik,""","""berlin""","""electronic books.""",9783540887027,"""nan""","""1 online resource (viii, 245 pages)"""
b2564,"""practical scientific computing""","""muhammad, ali.""","""cambridge, u.k. ; woodhead pub., 2011.""","""electronic books.""",9780857092267,"""woodhead publishing in mathematics.""","""1 online resource"""
b2565,"""practical scientific computing""","""muhammad, ali""","""oxford, uk ; philadelphia""","""electronic books.""",9780857092267,"""woodhead publishing in mathematics.""","""1 online resource (viii, 190 pages"""
b2566,"""building in big brother : the cryptographic policy debate""","""hoffman, lance j.""","""new york, ny""","""electronic books.""",9781461225249,"""nan""","""1 online resource (xvi, 560 pages)"""
b2567,"""information processing in cells and tissues""","""holcombe, mike.""","""boston, ma""","""electronic books.""",9781461553458,"""nan""","""1 online resource"""
b2568,"""c++ : object-oriented data structures""","""sengupta, saumyendra.""","""new york, ny""","""electronic books.""",9781461226369,"""nan""","""1 online resource (708 pages)"""
b2569,"""mining very large databases with parallel processing""","""freitas, alex a.""","""boston, ma""","""electronic books.""",9781461555216,"""kluwer international series on advances in database systems ; 9.""","""1 online resource (xiii, 208 pages)."""
b2570,"""computer algebra in scientific computing : 15th international workshop, casc 2013, berlin, germany, september 9-13, 2013 : proceedings""","""gerdt, vladimir p., | koepf, wolfram, | mayr, ernst, | vorozhtsov, e. v.""","""cham""","""electronic books. | conference papers and proceedings.""",9783319022970,"""lecture notes in computer science ; 8136.""","""1 online resource (xvi, 443 pages)"""
b2571,"""computational tools for chemical biology""","""martin-santamaria, sonsoles.""","""cambridge""","""electronic books.""",9781788012560,"""chemical biology series ; no. 3.""","""1 online resource."""
b2573,"""advances in cryptology-crypt0' 90 : proceedings""","""menezes, alfred j.""","""berlin, heidelberg""","""electronic books.""",9783540384243,"""lecture notes in computer science ; 537. 0302-9743""","""1 online resource"""
b2574,"""numerical solutions of the n-body problem""","""marciniak, andrzej.""","""dordrecht""","""electronic books.""",9789400954120,"""mathematics and its applications (east european series) ; 19.""","""1 online resource (250 pages)."""
b2576,"""modern methods in scientific computing and applications""","""bourlioux, anne.""","""dordrecht""","""electronic books.""",9789401005104,"""nato science series. series ii, mathematics, physics, and chemistry ; 75.""","""1 online resource (516 pages)."""
b2580,"""data architecture : from zen to reality""","""tupper, charles d.""","""amsterdam ; morgan kaufmann, 2011.""","""electronic books.""",9780123851260,"""nan""","""1 online resource."""
b2583,"""smart learning in smart cities""","""liu, dejian.""","""singapore""","""electronic books.""",9789811043437,"""lecture notes in educational technology, 2196-4963""","""1 online resource (xv, 232 p.)"""
b2591,"""computational aspects of complex analysis : proceedings of the nato advanced study institute held at braunlage, harz, germany, july 26 - august 6, 1982""","""werner, h.""","""dordrecht""","""electronic books.""",9789400971219,"""nato advanced study institutes series. series c, mathematical and physical sciences ; 102.""","""1 online resource (440 pages)."""
b2593,"""kubernetes in action""","""luka, marko""","""manning publications, 2017.""","""electronic books.""",9781617293726,"""nan""","""1 online resource (624 p.)"""
b2598,"""data privacy and security""","""salomon, d. (david), 1938-""","""new york""","""electronic books.""",9780387217079,"""springer professional computing.""","""1 online resource."""
b2600,"""non-invasive data governance : the path of least resistance and greatest success""","""seiner, robert s.""","""basking ridge, n.j.""","""electronic books.""",9781935504870,"""nan""","""1 online resource"""
b2602,"""data privacy management, autonomous spontaneous security, and security assurance : 10th international workshop, dpm 2015 and 4th international workshop, qasa 2015, vienna,...""","""garcia-alfaro, joaquin,""","""switzerland""","""electronic books. | conference papers and proceedings.""",9783319298832,"""lecture notes in computer science ; 9481. 0302-9743 lncs sublibrary. sl 4, security and cryptology.""","""1 online resource (xv, 291 pages)"""
b2604,"""combinatorial complexes : a mathematical theory of algorithms""","""sellers, peter h.""","""dordrecht""","""electronic books.""",9789400994638,"""mathematics and its applications ; 2.""","""1 online resource (204 pages)."""
b2605,"""cryptography made simple""","""smart, nigel p. (nigel paul), 1967-""","""cham, switzerland""","""electronic books.""",9783319219363,"""information security and cryptography.""","""1 online resource."""
b2606,"""symmetry studies : an introduction to the analysis of structured data in applications""","""viana, marlos a. g.""","""cambridge ; cambridge university press, 2008.""","""nan""",9780521841030,"""cambridge series on statistical and probabilistic mathematics.""","""x, 235 p."""
b2607,"""the hash function blake""","""aumasson, jean-philippe, | meier, willi, | phan, raphael c.-w., | henzen, luca,""","""berlin""","""electronic books.""",9783662447574,"""information security and cryptography.""","""1 online resource (xviii, 228 pages)"""
