ID,Title,Author,Publication,Format,ISBN,Series,Physical Details
b2978,"""Mastering data modeling : a user-driven approach""","""Carlis, John Vincent.""","""Boston""","""Electronic books.""",9780133122633,"""nan""","""1 online resource (xxvi, 377 p.)"""
b2979,"""Application of big data for national security : a practitioner's guide to emerging technologies""","""Akhgar, Babak,""","""Oxford, UK ; Waltham, MA""","""Electronic books.""",9780128019733,"""nan""","""1 online resource"""
b2980,"""Patterns of data modeling""","""Blaha, Michael""","""Boca Raton, FL""","""Electronic books.""",9781466533585,"""Emerging directions in database systems and applications.""","""1 online resource (xvi, 240 pages)"""
b2983,"""Structural information and communication complexity : 21st International Colloquium, SIROCCO 2014, Takayama, Japan, July 23-25, 2014. Proceedings""","""MagnÃºs M. HalldÃ³rsson,""","""Cham""","""Electronic books.""",9783319096209,"""Lecture notes in computer science ; 8576. 0302-9743 LNCS sublibrary. SL 1, Theoretical computer science and general issues.""","""1 online resource (xx, 372 pages)"""
b2984,"""Computing and combinatorics : 17th annual international conference, COCOON 2011, Dallas, TX, USA, August 14-16, 2011 : proceedings""","""Fu, Bin | Du, Dingzhu.""","""Berlin ; Springer, c2011.""","""Electronic books. | Conference papers and proceedings.""",9783642226854,"""Lecture notes in computer science ; 6842. 0302-9743 LNCS sublibrary. SL 1, Theoretical computer science and general issues.""","""1 online resource (xiii, 650 p.)."""
b2985,"""Computer aided innovation of new materials : proceedings of the First International Conference and Exhibition on Computer Applications to Materials Science and Engineering-CAMSE...""","""DÅyama, Masao,""","""Amsterdam ; North-Holland ; 1991.""","""Electronic books. | Conference proceedings.""",9780444597335,"""nan""","""1 online resource (xxiv, 984 pages)"""
b2989,"""Applications of mathematics and informatics in science and engineering""","""Daras, Nicholas J.,""","""Cham""","""Electronic books.""",9783319047201,"""Springer optimization and its applications ; v. 91.""","""1 online resource."""
b2990,"""Lisp Lore: A Guide to Programming the Lisp Machine""","""Bromley, Hank.""","""Boston, MA""","""Electronic books.""",9781475756685,"""nan""","""1 online resource (xv, 245 p.)"""
b2991,"""Proceedings of the thirtieth International Conference on Very Large Data Bases, Toronto, Canada, August 31 - September 3, 2004""","""Nascimento, Mario A.,""","""St Louis, MO""","""Electronic books.""",9780080539799,"""nan""","""1 online resource (1380 pages)"""
b2992,"""Environmental data analysis with MatLab""","""Menke, William""","""London, UK ; San Diego, CA""","""Electronic books.""",9780128045503,"""nan""","""1 online resource"""
b2993,"""Python for scientists""","""Stewart, John, 1943 July 1-""","""Cambridge, United Kingdom ; New York, NY, USA""","""nan""",9781108120241,"""nan""","""1 online resource"""
b2994,"""Environmental data analysis with MatLab""","""Menke, William""","""London, UK ; San Diego, CA""","""Electronic books.""",9780128045503,"""nan""","""1 online resource"""
b2995,"""Understanding cryptography : a textbook for students and practitioners""","""Paar, Christof, 1963-""","""Berlin ; Springer, 2009.""","""Electronic books.""",9783642041013,"""nan""","""1 online resource (xviii, 372 pages)"""
b2996,"""Random differential equations in scientific computing""","""Neckel, Tobias""","""London""","""Electronic books.""",9788376560267,"""Versita discipline. Mathematics.""","""1 online resource (xxii, 624 pages)"""
b3001,"""Environmental modeling with GPS""","""Matejicek, Lubos.""","""New York""","""nan""",9781608763634,"""Environmental science, engineering and technology series.""","""xv, 190 p."""
b3016,"""Social phenomena : from data analysis to models""","""GonÃ§alves, Bruno, | Perra, Nicola,""","""Cham""","""Electronic books.""",9783319140117,"""Computational social sciences.""","""1 online resource (xii, 260 pages)"""
b3041,"""Research methods for information systems""","""King, Ronald S., 1943-""","""Dulles, Va.""","""nan""",9781936420124,"""nan""","""xxiv, 745 p."""
b3042,"""Digital forensic science : issues, methods, and challenges""","""Roussev, Vassil""","""[San Rafael, California]""","""Electronic books.""",9781627054652,"""Synthesis lectures on information security, privacy and trust ; #19.""","""1 online resource (xiii, 141 pages)"""
b3043,"""Digital-forensics and watermarking : 13th International Workshop, IWDW 2014, Taipei, Taiwan, October 1-4, 2014 : revised selected papers""","""Shi, Yun Q.,""","""Cham""","""Electronic books. | Conference papers and proceedings.""",9783319193212,"""Lecture notes in computer science ; (NL-LeOCL)215138600 9023. 1611-3349 LNCS sublibrary. SL 4, Security and cryptology.""","""1 online resource."""
b3044,"""Knowledge-based and intelligent information and engineering systems : 14th international conference, KES 2010, Cardiff, UK, September 8-10, 2010, proceedings. Part II""","""Setchi, Rossitza.""","""Berlin""","""Electronic books. | Conference papers and proceedings.""",9783642153907,"""Lecture notes in computer science ; 6277. Lecture notes in computer science. Lecture notes in artificial intelligence. LNCS sublibrary. SL 7, Artificial intelligence.""","""1 online resource (xxiii, 661 p.)"""
b3045,"""Large-scale scientific computing : 11th International Conference, LSSC 2017, Sozopol, Bulgaria, June 5-9, 2017, Revised selected papers""","""Lirkov, Ivan, | Margenov, Svetozar,""","""Cham, Switzerland""","""Electronic books.""",9783319734415,"""Lecture notes in computer science ; 10665. 0302-9743 LNCS sublibrary. SL 1, Theoretical computer science and general issues.""","""1 online resource (xv, 610 pages)"""
b3046,"""Advances in computer science, environment, ecoinformatics, and education. Part V : International Conference, CSEE 2011, Wuhan, China, August 21-22, 2011, proceedings""","""Lin, Song. | Huang, Xiong.""","""Berlin ; Springer, Â©2011.""","""Electronic books. | Conference papers and proceedings.""",9783642233579,"""Communications in computer and information science ; 218.""","""1 online resource (xvii, 624 pages)."""
b3047,"""Advances in computer science, environment, ecoinformatics, and education. Part I : International Conference, CSEE 2011, Wuhan, China, August 21-22, 2011, proceedings""","""Lin, Song. | Huang, Xiong.""","""Berlin ; Springer, Â©2011.""","""Electronic books. | Conference papers and proceedings.""",9783642233210,"""Communications in computer and information science ; 214.""","""1 online resource (xvi, 646 pages)"""
b3048,"""Advances in computer science, environment, ecoinformatics, and education. Part IV : International Conference, CSEE 2011, Wuhan, China, August 21-22, 2011, Proceedings""","""Lin, Song. | Huang, Xiong.""","""Berlin ; Springer, Â©2011.""","""Electronic books. | Conference papers and proceedings.""",9783642233395,"""Communications in computer and information science ; 217.""","""1 online resource (xvii, 620 pages)"""
b3049,"""Advances in computer science, environment, ecoinformatics, and education. Part III : International Conference, CSEE 2011, Wuhan, China, August 21-22, 2011, proceedings""","""Lin, Song. | Huang, Xiong.""","""Berlin ; Springer, Â©2011.""","""Electronic books. | Conference papers and proceedings.""",9783642233456,"""Communications in computer and information science ; 216.""","""1 online resource (xviii, 624 pages)"""
b3050,"""Graph-theoretic concepts in computer science : 39th International Workshop, WG 2013, LÃ¼beck, Germany, June 19-21, 2013, Revised Papers""","""BrandstÃ¤dt, Andreas, | Jansen, Klaus, | Reischuk, RÃ¼diger,""","""Heidelberg""","""Electronic books. | Conference papers and proceedings.""",9783642450433,"""Lecture notes in computer science ; 8165. 0302-9743 LNCS sublibrary. SL 1, Theoretical computer science and general issues.""","""1 online resource (xx, 430 pages)"""
b3051,"""Algorithms and data structures : 14th International Symposium, WADS 2015, Victoria, BC, Canada, August 5-7, 2015 : proceedings""","""Dehne, F. | Sack, J.-R. | Stege, Ulrike.""","""Cham""","""Electronic books. | Conference papers and proceedings.""",9783319218403,"""Lecture notes in computer science ; (NL-LeOCL)215138600 9214. 1611-3349 LNCS sublibrary. SL 1, Theoretical computer science and general issues.""","""1 online resource (xiii, 646 pages)."""
b3052,"""Methods for mining and summarizing text conversations""","""Carenini, Giuseppe. | Murray, Gabriel. | Ng, Raymond Tak-yan,""","""[San Rafael, Calif.]""","""nan""",9781608453900,"""Synthesis lectures on data management ; #17.""","""x, 120 p."""
b3054,"""Transactions on large-scale data- and knowledge-centered systems XIV""","""Hameurlain, Abdelkader, | KÃ¼ng, Josef, | Wagner, Roland,""","""Berlin""","""Electronic books.""",9783662457146,"""Lecture notes in computer science ; 8800.""","""1 online resource (ix, 187 pages)."""
b3055,"""Transactions on large-scale data- and knowledge-centered systems XV : selected papers from ADBIS 2013 satellite events""","""Hameurlain, Abdelkader,""","""Berlin""","""Electronic books.""",9783662457610,"""Lecture notes in computer science ; 8920.""","""1 online resource (vi, 125 pages)."""
b3056,"""Transactions on large-scale data- and knowledge-centered systems XVI : selected papers from ACOMP 2013""","""Hameurlain, Abdelkader,""","""Berlin""","""Electronic books.""",9783662459478,"""Lecture notes in computer science ; 8960.""","""1 online resource (viii, 103 pages)."""
b3057,"""Advances in computers. Volume 32""","""Yovits, M. C.""","""Boston ; Academic Press, Â©1991.""","""Electronic books.""",9780080566641,"""nan""","""1 online resource (x, 331 pages)"""
b3058,"""Guide to e-science : next generation scientific research and discovery""","""Yang, Xiaoyu. | Wang, Lizhe, | Jie, Wei.""","""London ; Springer, Â©2011.""","""Electronic books. | Handbooks and manuals.""",9780857294395,"""Computer communications and networks. 1617-7975""","""1 online resource (xxvii, 538 pages)"""
b3059,"""Enterprise DevOps Playbook""","""Pham, Jimmy""","""O'Reilly Media, Inc., 2016.""","""Electronic books.""",9781492030065,"""nan""","""1 online resource (74 p.)"""
b3060,"""Orchestrating, clustering, and managing containers""","""Mouat, Adrian""","""O'Reilly Media, Inc., 2016.""","""Electronic books.""",9781491965221,"""nan""","""1 online resource (20 p.)"""
b3061,"""Advances in Independent Component Analysis""","""Girolami, Mark.""","""London""","""Electronic books.""",9781447104438,"""Perspectives in neural computing.""","""1 online resource (XX, 284 pages)."""
b3062,"""Challenges in Scientific Computing - CISC 2002 : Proceedings of the Conference Challenges in Scientific Computing Berlin, October 2-5, 2002""","""BÃ¤nsch, Eberhard.""","""Berlin, Heidelberg""","""Electronic books. | Conference proceedings.""",9783642190148,"""Lecture notes in computational science and engineering ; 35.""","""1 online resource (VIII, 287 pages)."""
b3063,"""Computing and combinatorics : 23rd International Conference, COCOON 2017, Hong Kong, China, August 3-5, 2017, Proceedings""","""Cao, Yixin, | Chen, Jianer,""","""Cham, Switzerland""","""Electronic books.""",9783319623894,"""Lecture notes in computer science ; 10392. 0302-9743 LNCS sublibrary. SL 1, Theoretical computer science and general issues.""","""1 online resource (xxi, 693 pages)"""
b3064,"""Open data structures : an introduction""","""Morin, Pat""","""Edmonton""","""Electronic textbooks.""",9781927356395,"""Open paths to enriched learning ; 2.""","""1 online resource"""
b3065,"""Artificial higher order neural networks for computer science and engineering : trends for emerging applications""","""Zhang, Ming,""","""Hershey, PA""","""nan""",9781615207114,"""nan""","""xxv, 634 p."""
b3066,"""Artificial higher order neural networks for computer science and engineering : trends for emerging applications""","""Zhang, Ming,""","""Hershey PA""","""Electronic books.""",9781615207121,"""nan""","""1 online resource (573 pages)"""
b3067,"""Graph-theoretic concepts in computer science : 26th international workshop, WG 2000, Konstanz, Germany, June 15-17, 2000 : proceedings""","""Brandes, Ulrik. | Wagner, Dorothea,""","""Berlin ; Springer, 2000.""","""Electronic books. | Conference proceedings.""",9783540400646,"""Lecture notes in computer science ; 1928.""","""1 online resource (x, 313 p.)"""
b3068,"""Graph-theoretic concepts in computer science : 28th international workshop, WG 2002, ÄeskÃ½ Krumlov, Czech Republic, June 13-15, 2002 ; revised papers""","""KuÄera, LudÄk.""","""Berlin""","""Electronic books. | Conference proceedings.""",9783540363798,"""Lecture notes in computer science ; 2573. 0302-9743""","""1 online resource (xi, 422 p.)"""
b3069,"""Modeling decisions for artificial intelligence : 13th International Conference, MDAI 2016, Sant JuliÃ  de LÃ²ria, Andorra, September 19-21, 2016. Proceedings""","""Torra, VicenÃ§, | Narukawa, Yasuo, | Navarro-Arribas, Guillermo, | YaÃ±ez, Cristina,""","""Cham""","""Electronic books. | Conference papers and proceedings.""",9783319456560,"""Lecture notes in computer science. Lecture notes in artificial intelligence ; 9880. LNCS sublibrary. SL 7, Artificial intelligence.""","""1 online resource (xiii, 314 pages)"""
b3070,"""Knowledge-based systems in astronomy : a topical volume with contributions by A. Accomazzi [and others]""","""Accomazzi, A. | Heck, A. | Murtagh, Fionn.""","""Berlin ; Springer-Verlag, Â©1989.""","""Electronic books.""",9783540461395,"""Lecture notes in physics ; 329. 1616-6361""","""1 online resource (iv, 280 pages)"""
b3072,"""Exploring services science : 5th International Conference, IESS 2014, Geneva, Switzerland, February 5-7, 2014. Proceedings""","""Snene, Mehdi, | LÃ©onard, Michel,""","""Cham""","""Electronic books.""",9783319048109,"""Lecture notes in business information processing ; 169. 1865-1348""","""1 online resource (x, 139 pages)"""
