ID,Title,Author,Publication,Format,ISBN,Series,Physical Details
a3554,"""secondary analysis of the timss data""","""edited by david f. robitaille and albert e. beaton""","""dordrecht ; boston : kluwer academic publishers, [2002] ©2002""","""books""",9781402008597,"""nan""","""nan"""
a3555,"""data fitting in the chemical sciences : by the method of least squares""","""peter gans""","""chichester ; new york : wiley, [1992] ©1992""","""books""",9780471934127,"""nan""","""nan"""
a3556,"""requirements engineering in the big data era : second asia pacific symposium, apres 2015, wuhan, china, october 18-20, 2015, proceedings""","""lin liu, mikio aoyama, (eds.)""","""heidelberg springer, [2015]""","""books""",9783662486344,"""communications in computer and information science ; 558,""","""nan"""
a3557,"""inverse problems and spectral theory : proceedings of the workshop on spectral theory of differential operators and inverse problems, october 28-november 1, 2002, research institute for mathematical science, kyoto university, kyoto, japan""","""hiroshi isozaki, editor""","""providence, r.i. : american mathematical society, [2004] ©2004""","""books""",9780821879382,"""contemporary mathematics (american mathematical society), v. 348,""","""nan"""
a3558,"""data quality management with semantic technologies""","""christian fürber ; foreword by prof. dr. martin hepp""","""wiesbaden : springer gabler, [2015] ©2016""","""books""",9783658122256,"""springer gabler research,""","""nan"""
a3559,"""how science works : evaluating evidence in biology and medicine""","""stephen h. jenkins""","""oxford ; new york : oxford university press, 2004.""","""books""",9780195158953,"""nan""","""nan"""
a3560,"""workshop record, 2000 ieee radiation effects data workshop : nsrec 2000 reno : held in conjunction with the ieee nuclear and space radiation effects conference : silver legacy resort, 24-28 july, 2000, reno, nevada""","""ieee nuclear and plasma sciences society, the institute of electrical and electronics engineers, inc""","""piscataway, n.j. : the institute of electrical and electronics engineers, inc., [2000] ©2000""","""books""",9780780364745,"""nan""","""nan"""
a3561,"""recent trends in algebraic development techniques : 16th international workshop, wadt 2002, frauenchiemsee, germany, september 24-27, 2002 : revised selected papers""","""martin wirsing, dirk pattinson, rolf hennicker (eds.)""","""berlin ; new york : springer, [2003] ©2003""","""books""",9783540205371,"""lecture notes in computer science ; 2755,""","""nan"""
a3563,"""computerized data acquisition and analysis for the life sciences : a hands-on guide""","""simon s. young""","""cambridge, uk ; new york, ny : cambridge university press, 2001.""","""books""",9780521562812,"""nan""","""nan"""
a3564,"""digital evidence and computer crime : forensic science, computers and the internet""","""by eoghan casey ; with contributions from robert dunne ... [and others]""","""second edition. london ; san diego, calif. : academic press, 2004.""","""books""",9780121631048,"""nan""","""nan"""
a3565,"""explaining science's success : understanding how scientific knowledge works""","""john wright""","""bristol, connecticut : acumen publishing, [2013] ©2013""","""books""",9781315729091,"""nan""","""nan"""
a3566,"""visualization of time-oriented data""","""wolfgang aigner ... [and others]""","""london ; new york : springer, [2011] ©2011""","""books""",9780857290793,"""human-computer interaction series,kluwer international series on hci,""","""nan"""
a3567,"""financial cryptography and data security : 20th international conference, fc 2016, christ church, barbados, february 22-26, 2016, revised selected papers""","""jens grossklags, bart preneel (eds.)""","""berlin, germany : springer, 2017.""","""books""",9783662549704,"""lecture notes in computer science ; 9603,lncs sublibrary. security and cryptology,""","""nan"""
a3569,"""structural information and communication complexity : 11th international colloquium, sirocco 2004, smolenice castle, slowakia, june 21-23, 2004 : proceedings""","""rastislav královic̆, ondrej sýkora (eds.)""","""berlin ; new york : springer, [2004] ©2004""","""books""",9783540222309,"""lecture notes in computer science. 3104,""","""nan"""
a3570,"""computers in science : using computers for learning and teaching""","""brian kahn""","""cambridge [cambridgeshire] ; new york : cambridge university press, 1985.""","""books""",9780521278072,"""cambridge science education series,""","""nan"""
a3571,"""s-bpm one-- education and industrial developments : 4th international conference, s-bpm one 2012, vienna, austria, april 4-5, 2012. proceedings""","""stefan oppl, albert fleischmann (eds.)""","""berlin ; new york : springer, [2012] ©2012""","""books""",9783642292941,"""communications in computer and information science ; 284,""","""nan"""
a3572,"""successful aging : perspectives from the behavioral sciences""","""edited by paul b. baltes [and] margret m. baltes""","""cambridge [england] ; new york : cambridge university press, 1990.""","""books""",9780521374545,"""nan""","""nan"""
a3573,"""set-theoretic methods for the social sciences : a guide to qualitative comparative analysis""","""carsten q. schneider and claudius wagemann""","""cambridge : cambridge university press, 2012.""","""books""",9781107013520,"""strategies for social inquiry,""","""nan"""
a3574,"""europe and china science and arts in the 17th and 18th centuries""","""edited by luis m.r. saraiva""","""singapore ; london : world scientific, c2012.""","""books""",9781283739375,"""nan""","""nan"""
a3575,"""metaclasses and their application : data model tailoring and database integration""","""wolfgang klas, michael schrefl""","""berlin ; new york : springer, [1995] ©1995""","""books""",9783540600633,"""lecture notes in computer science ; 943,""","""nan"""
a3576,"""photorefractive crystals in coherent optical systems""","""m.p. petrov, s.i. stepanov, a.v. khomenko""","""berlin ; new york : springer-verlag, [1991] ©1991""","""books""",9780387526034,"""springer series in optical sciences ; v. 59,""","""nan"""
a3577,"""policies for distributed systems and networks : international workshop, policy 2001, bristol, uk, january 29-31, 2001 : proceedings""","""morris sloman, jorge lobo, emil c. lupu (eds.)""","""berlin ; new york : springer, [2001] ©2001""","""books""",9783540416104,"""lecture notes in computer science. 1995,""","""nan"""
a3578,"""scientifically speaking : a dictionary of quotations""","""selected and arranged by carl c. gaither and alma e. cavazos-gaither ; illustrated by andrew slocombe""","""philadelphia, pa : institute of physics pub., [2000] ©2000""","""books""",9780750306362,"""nan""","""nan"""
a3579,"""statistics and data interpretation for the helping professions""","""james a. rosenthal""","""belmont, ca : brooks/cole, thomson learning, [2001] ©2001""","""books""",9780830415090,"""nan""","""nan"""
a3581,"""data analysis for politics and policy""","""edward r. tufte""","""englewood cliffs, n.j. : prentice-hall, [1974]""","""books""",9780131975415,"""prentice-hall foundations of modern political science series,""","""nan"""
a3582,"""technology, scholarship, and the humanities : the implications of electronic information : september 30-october 2, 1992, arnold and mabel beckman center of the national academies of sciences and engineering, irvine, california : summary of proceedings""","""sponsoring organizations, the getty art history information program ... [and others]""","""santa monica, ca : the program, [1993] ©1993""","""books""",9780963279217,"""nan""","""nan"""
a3583,"""data structures, algorithms, and applications in java""","""sartaj sahni""","""boston : mcgraw-hill, [2000] ©2000""","""books""",9780071092173,"""nan""","""nan"""
a3584,"""the data science handbook""","""field cady""","""hoboken, nj : john wiley & sons, inc., 2017.""","""books""",9781119092933,"""nan""","""nan"""
a3585,"""handbook of data analysis""","""[edited by] melissa hardy and alan bryman""","""london ; thousand oaks, calif. : sage, 2004.""","""books""",9780761966524,"""nan""","""nan"""
a3587,"""proceedings of nursing and computers : third international symposium on nursing use of computers and information science""","""hosted by the irish nursing board, trinity college, dublin, ireland ; noel daly, kathryn j. hannah ; [editor, tom lochhaas ; assistant editor, laurie sparks]""","""st. louis, mo. : c.v. mosby, [1988] ©1988""","""books""",9780801632358,"""nan""","""nan"""
a3588,"""domain driven data mining""","""longbing cao ... [and others]""","""new york ; london : springer, [2010] ©2010""","""books""",9781441957375,"""nan""","""nan"""
a3589,"""number-crunching : taming unruly computational problems from mathematical physics to science fiction""","""paul j. nahin""","""princeton [n.j.] : princeton university press, ©2011.""","""books""",9780691144252,"""nan""","""nan"""
a3590,"""selected areas in cryptography : 10th annual international workshop, sac 2003, ottawa, canada, august 14-15, 2003 : revised papers""","""mitsuru matsui, robert zuccherato (eds.)""","""berlin ; new york : springer, [2004] ©2004""","""books""",9783540213703,"""lecture notes in computer science ; 3006,""","""nan"""
a3591,"""computer science; a primer""","""alexandra i. forsythe [and others]""","""new york : wiley, [1969]""","""books""",9780471266808,"""nan""","""nan"""
