ID,Title,Author,Publication,Format,ISBN,Series,Physical Details
b272,"""Machine learning and data mining approaches to climate science : proceedings of the 4th International Workshop on Climate Informatics  ""","""Lakshmanan, Valliappa, | Gilleland, Eric, | McGovern, Amy, | Tingley, Martin P.,""","""Cham ; New York""","""Electronic books. | Conference papers and proceedings.""",9783319172200,"""nan""","""1 online resource"""
b1582,"""Distant Readings : Topologies of German Culture in the Long Nineteenth Century  ""","""Erlin, Matt, | Tatlock, Lynne,""","""Rochester, New York""","""nan""",9781571135391,"""Studies in German literature, linguistics, and culture (Unnumbered)""","""viii, 386 pages ; 24 cm."""
b5120,"""Algebraic Coding : First French-Israeli Workshop Paris, France, July 19-21, 1993 Proceedings  ""","""Cohen, G.""","""Berlin, Heidelberg""","""Electronic books.""",9783540483571,"""Lecture notes in computer science ; 781. 0302-9743""","""1 online resource"""
b983,"""The Oxford handbook on the science of science communication  ""","""Jamieson, Kathleen Hall, | Kahan, Dan M., | Scheufele, Dietram,""","""New York, NY, United States of America""","""nan""",9780190497620,"""Oxford library of psychology.""","""xxii, 486 pages"""
b3376,"""Discrete probability models and methods : probability on graphs and trees, Markov chains and random fields, entropy and coding  ""","""BrÃ©maud, Pierre""","""Cham, Switzerland""","""Electronic books.""",9783319434766,"""Probability theory and stochastic modelling ; v. 78. 2199-3130""","""1 online resource (xiv, 559 pages)"""
b2173,"""Classification, Data Analysis, and Knowledge Organization : Models and Methods with Applications  ""","""Bock, Hans-Hermann.""","""Berlin, Heidelberg""","""Electronic books. | Statistics.""",9783642763076,"""Studies in classification, data analysis, and knowledge organization.""","""1 online resource (xiii, 393 pages)"""
b44,"""Mastering Java for data science : building data science applications in Java  ""","""Grigorev, Alexey""","""Birmingham, UK""","""Electronic books.""",9781785887390,"""nan""","""1 online resource"""
b3627,"""Introduction to Cryptography : Principles and Applications  ""","""Delfs, Hans.""","""Berlin, Heidelberg""","""Electronic books.""",9783642871269,"""Information Security and Cryptography, Texts and Monographs.""","""1 online resource (xiv, 310 pages)."""
b3537,"""Research training for social scientists : a handbook for postgraduate researchers  ""","""Burton, Dawn,""","""London ; SAGE, 2000.""","""Electronic books.""",9780857022189,"""nan""","""1 online resource (xv, 503 p.)"""
b6682,"""Handbook of statistical modeling for the social and behavioral sciences  ""","""Arminger, Gerhard. | Clogg, Clifford C. | Sobel, Michael E.""","""New York""","""Electronic books.""",9781489912923,"""nan""","""1 online resource (xxi, 592 pages)"""
b1224,"""Active media technology : 9th International Conference, AMT 2013, Maebashi, Japan, October 29-31, 2013, Proceedings  ""","""Yoshida, Tetsuya""","""Cham""","""Electronic books. | Conference papers and proceedings.""",9783319027500,"""Lecture notes in computer science ; 8210. 0302-9743 LNCS sublibrary. SL 3, Information systems and applications, incl. Internet/Web, and HCI.""","""1 online resource (xviii, 434 pages)"""
b3463,"""Databases and Information Systems II : Fifth International Baltic Conference, Baltic DB&IS'2002 Tallinn, Estonia, June 3-6, 2002 Selected Papers  ""","""Haav, Hele-Mai.""","""Dordrecht""","""Electronic books.""",9789401599788,"""nan""","""1 online resource (xiv, 331 p.)"""
b6621,"""Policy change in the area of freedom, security and justice : how EU institutions matter  ""","""Trauner, Florian, | Ripoll Servent, Ariadna,""","""Abingdon, Oxon ; New York, NY""","""nan""",9781138787506,"""Routledge studies on government and the European Union ; 3.""","""xv, 248 pages"""
b6706,"""New advances in information systems and technologies. Volume 1  ""","""Rocha, Ãlvaro, | Correia, Ana Maria, | Adeli, Hojjat, | Reis, LuÃ­s Paulo, | Teixeira, Marcelo MendonÃ§a,""","""Switzerland""","""Electronic books. | Conference papers and proceedings.""",9783319312323,"""Advances in intelligent systems and computing ; 444. 2194-5357""","""1 online resource (xxvii, 1130 pages)"""
b3935,"""Multimedia Data Hiding ""","""Wu, Min.""","""New York, NY""","""Electronic books.""",9780387217543,"""nan""","""1 online resource (xix, 219 p.)"""
b6774,"""Enacting research methods in information systems. Volume 2  ""","""Willcocks, Leslie, | Sauer, Chris, | Lacity, Mary Cecelia,""","""Houndmills, Basingstoke, Hampshire ; New York""","""Electronic books.""",9783319292694,"""nan""","""1 online resource (vii, 234 pages)"""
b764,"""Harbour protection through data fusion technologies ""","""Shahbazian, E. | Rogova, Galina. | DeWeert, Michael J.""","""Dordrecht ; Springer, Â©2009.""","""Electronic books. | Conference papers and proceedings.""",9781402088834,"""NATO science for peace and security series. Series C, Environmental security.""","""1 online resource (xx, 360 pages)"""
b5587,"""Data analysis in management with SPSS software ""","""Verma, J. P.""","""New Delhi ; Springer, Â©2013.""","""Electronic books.""",9788132207863,"""nan""","""1 online resource (xxi, 481 pages)"""
b4685,"""Information security and privacy : 21st Australasian Conference, ACISP 2016, Melbourne, VIC, Australia, July 4-6, 2016, Proceedings. Part II  ""","""Liu, Joseph K., | Steinfeld, Ron,""","""Switzerland""","""Electronic books. | Conference papers and proceedings.""",9783319403670,"""Lecture notes in computer science ; 9723. 0302-9743 LNCS sublibrary. SL 4, Security and cryptology.""","""1 online resource (xviii, 517 pages)"""
b6358,"""The Estonian language in the digital age = Eesti keel digiajastul  ""","""Liin, Krista. | Rehm, Georg. | Uszkoreit, Hans.""","""Berlin ; Springer, Â©2012.""","""Electronic books.""",9783642307850,"""nan""","""1 online resource."""
b1484,"""Computer Aided Systems Theory-- EUROCAST 2013 : 14th International Conference, Las Palmas de Gran Canaria, Spain, February 10-15, 2013, Revised Selected Papers. Part I  ""","""Moreno-DÃ­az, Roberto, | Pichler, Franz, | Quesada Arencibia, Alexis,""","""Berlin""","""Electronic books. | Conference papers and proceedings.""",9783642538568,"""Lecture notes in computer science ; 8111. 0302-9743 LNCS sublibrary. SL 1, Theoretical computer science and general issues.""","""1 online resource (xxiv, 518 pages)"""
b546,"""Wavelets in chemistry ""","""Walczak, Beata.""","""Amsterdam ; Elsevier Science B.V., 2000.""","""Electronic books.""",9780444501110,"""Data handling in science and technology ; v. 22.""","""1 online resource (xvi, 554 p.)"""
b6177,"""Trust management VII : 7th IFIP WG 11.11 International Conference, IFIPTM 2013, Malaga, Spain, June 3-5, 2013, proceedings  ""","""Fernandez-Gago, Carmen.""","""Heidelberg ; Springer, Â©2013.""","""Electronic books. | Conference papers and proceedings.""",9783642383236,"""IFIP advances in information and communication technology ; 401.""","""1 online resource."""
b5801,"""Statistical Language and Speech Processing : Third International Conference, SLSP 2015, Budapest, Hungary, November 24-26, 2015, Proceedings  ""","""Horia Dediu, Adrian, | MartÃ­n Vide, Carlos, | Vicsi, KlÃ¡ra,""","""Cham""","""Electronic books.""",9783319257891,"""Lecture notes in computer science ; 9449. 0302-9743 Lecture notes in computer science. Lecture notes in artificial intelligence ; 9449. LNCS sublibrary. SL 7, Artificial intelligence.""","""1 online resource (xvii, 302 p.)"""
b970,"""Service-oriented computing--ICSOC 2012 Workshops : ICSOC 2012 International Workshops : ASC, DISA, PAASC, SCEB, SeMaPS, WESOA, and satellite events, Shanghai, China, November...""","""Ghose, Aditya K.""","""Berlin ; Springer, Â©2013.""","""Electronic books. | Conference papers and proceedings.""",9783642378041,"""Lecture notes in computer science ; 7759. 1611-3349 Lecture notes in computer science. Services science. LNCS sublibrary. SL 2, Programming and software engineering.""","""1 online resource (xv, 466 pages)"""
b4711,"""[EDOCW 2012] : Proceedings of the 2012 IEEE 16th International Enterprise Distributed Object Computing Conference Workshops : 10-14 September 2012 : Beijing, China  ""","""Grossmann, Georg, | Chi, Chi-Hung,""","""Los Alamitos""","""Electronic books. | Conference papers and proceedings.""",9780769547862,"""nan""","""1 online resource"""
b1420,"""Wireless algorithms, systems, and applications : 7th International Conference, WASA 2012, Yellow Mountains, China, August 8-10, 2012. Proceedings  ""","""Wang, Xinbing.""","""Berlin ; Springer, Â©2012.""","""Electronic books. | Conference papers and proceedings.""",9783642318696,"""Lecture notes in computer science ; 7405. 1611-3349 LNCS sublibrary. SL 1, Theoretical computer science and general issues.""","""1 online resource (xvi, 747 pages)"""
b1573,"""Teaching Victorian literature in the twenty-first century : a guide to pedagogy  ""","""Cadwallader, Jen, | Mazzeno, Laurence W.,""","""Cham, Switzerland""","""Literary collections.""",9783319588858,"""nan""","""xxv, 342 pages"""
b1916,"""Computer vision and graphics : international conference, ICCVG 2012, Warsaw, Poland, September 24-26, 2012, proceedings  ""","""Bolc, Leonard,""","""Heidelberg ; Springer, Â©2012.""","""Electronic books. | Conference papers and proceedings.""",9783642335648,"""Lecture notes in computer science ; 7594. LNCS sublibrary. SL 6, Image processing, computer vision, pattern recognition, and graphics.""","""1 online resource (xvi, 755 pages)."""
b2384,"""Learning Jupyter : learn how to write code, mathematics, graphics, and output, all in a single document as well as in a web browser using Project Jupyter  ""","""Toomey, Dan""","""Birmingham, UK""","""Electronic books.""",9781785889455,"""nan""","""1 online resource"""
b1731,"""Numerical analysis and its applications : 5th International Conference, NAA 2012, Lozenetz, Bulgaria, June 15-20, 2012, Revised selected papers  ""","""Dimov, Ivan, | FaragÃ³, I. | Vulkov, Lubin,""","""Heidelberg""","""Electronic books. | Conference papers and proceedings.""",9783642415159,"""Lecture notes in computer science ; 8236. 0302-9743 LNCS sublibrary. SL 1, Theoretical computer science and general issues.""","""1 online resource (xii, 572 pages)"""
b6950,"""Medical Image Computing and Computer-Assisted Intervention MICCAI 2004 00 : 7th International Conference, Saint-Malo, France, September 26-29, 2004. Proceedings, Part II  ""","""Barillot, Christian. | Haynor, David R. | Hellier, Pierre.""","""Berlin ; Springer-Verlag Berlin Heidelberg, 2004.""","""Electronic books.""",9783540301363,"""Lecture notes in computer science ; 3217, 0302-9743""","""1 online resource."""
b4602,"""Representing, modeling, and visualizing the natural environment  ""","""Mount, Nick,""","""Boca Raton""","""nan""",9781420055498,"""Innovations in GIS.""","""xvi, 405 p."""
b685,"""Transactions on large-scale data- and knowledge-centered systems XIX : special issue on big data and open data  ""","""Hameurlain, Abdelkader,""","""Heidelberg""","""Electronic books.""",9783662465622,"""Lecture notes in computer science ; 8990. 0302-9743""","""1 online resource (ix, 129 pages)"""
b4035,"""Basic research methods : an entry to social science research  ""","""Guthrie, Gerard.""","""New Delhi, India ; SAGE Publications, 2010.""","""Electronic books.""",9788132105961,"""nan""","""1 online resource (xviii, 221 pages)"""
b5757,"""Introduction to regular expressions in SAS  ""","""Windham, K. Matthew""","""Cary, North Carolina""","""Electronic books.""",9781629594989,"""nan""","""1 online resource"""
b157,"""Mastering data analysis with R : gain clear insights into your data and solve real-world data science problems with R--from data munging to modeling and visualization  ""","""DarÃ³czi, Gergely""","""Birmingham, UK""","""Electronic books.""",9781783982035,"""Community experience distilled.""","""1 online resource"""
b6199,"""Sparse modeling : theory, algorithms, and applications  ""","""Rish, Irina, 1969-""","""Boca Raton, FL""","""Electronic books.""",9781439828700,"""Chapman & Hall/CRC machine learning & pattern recognition series.""","""1 online resource (xviii, 231 pages)"""
b1297,"""Information systems security : 9th international conference, ICISS 2013, Kolkata, India, December 16-20, 2013, proceedings  ""","""Bagchi, Aditya, | Ray, Indrakshi,""","""Berlin""","""Electronic books. | Conference papers and proceedings.""",9783642452048,"""Lecture notes in computer science ; 8303. LNCS sublibrary. SL 4, Security and cryptology.""","""1 online resource (xv, 404 pages)"""
b908,"""Understanding spatial media  ""","""Kitchin, Rob, | Lauriault, Tracey P., | Wilson, Matthew W.,""","""Los Angeles""","""Geospatial data. | Geospatial data.""",9781473949676,"""nan""","""x, 250 pages"""
b6941,"""Beginning XML with C# 7 : XML processing and data access for C# developers  ""","""Joshi, Bipin""","""Berkeley, CA""","""Electronic books.""",9781484231050,"""nan""","""1 online resource (464 p.)"""
b6021,"""Audio content security : attack analysis on audio watermarking  ""","""Ghorbani, Sogand""","""Cambridge, MA""","""Electronic books.""",9780128113844,"""nan""","""1 online resource"""
b6959,"""Data analytics and decision support for cybersecurity : trends, methodologies and applications  ""","""Palomares Carrascosa, IvÃ¡n. | Kalutarage, Harsha Kumara. | Huang, Yan.""","""Cham""","""Electronic books.""",9783319594392,"""Data Analytics.""","""1 online resource (278 p.)."""
